title,url,time_published,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Streamline Health® To Report Fiscal Third Quarter 2024 Financial Performance,https://www.globenewswire.com/news-release/2024/12/09/2994117/0/en/Streamline-Health-To-Report-Fiscal-Third-Quarter-2024-Financial-Performance.html,2024-12-09 22:15:00,GlobeNewswire,0.258776,Somewhat-Bullish,"[{'ticker': 'STRM', 'relevance_score': '0.629492', 'ticker_sentiment_score': '0.423844', 'ticker_sentiment_label': 'Bullish'}]"
Streamline Health® To Report Fiscal Third Quarter 2024 Financial Performance,https://www.globenewswire.com/news-release/2024/12/09/2994117/0/en/Streamline-Health-To-Report-Fiscal-Third-Quarter-2024-Financial-Performance.html,2024-12-09 22:15:00,GlobeNewswire,0.258776,Somewhat-Bullish,"[{'ticker': 'STRM', 'relevance_score': '0.629492', 'ticker_sentiment_score': '0.423844', 'ticker_sentiment_label': 'Bullish'}]"
Oracle  ( ORCL )  Q2 Earnings and Revenues Miss Estimates,https://www.zacks.com/stock/news/2381163/oracle-orcl-q2-earnings-and-revenues-miss-estimates,2024-12-09 22:15:04,Zacks Commentary,0.168592,Somewhat-Bullish,"[{'ticker': 'ADBE', 'relevance_score': '0.208166', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.402403', 'ticker_sentiment_score': '0.191052', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Oracle  ( ORCL )  Q2 Earnings and Revenues Miss Estimates,https://www.zacks.com/stock/news/2381163/oracle-orcl-q2-earnings-and-revenues-miss-estimates,2024-12-09 22:15:04,Zacks Commentary,0.168592,Somewhat-Bullish,"[{'ticker': 'ADBE', 'relevance_score': '0.208166', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.402403', 'ticker_sentiment_score': '0.191052', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Movie Production Market to grow by USD 56.11 Billion  ( 2024-2028 ) , fueled by global box office popularity, Report highlights how AI is redefining the landscape - Technavio",https://www.benzinga.com/pressreleases/24/12/n42402260/movie-production-market-to-grow-by-usd-56-11-billion-2024-2028-fueled-by-global-box-office-popular,2024-12-09 22:20:00,Benzinga,0.382436,Bullish,"[{'ticker': 'SNEJF', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CCZ', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PARA', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LGF-A', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Movie Production Market to grow by USD 56.11 Billion  ( 2024-2028 ) , fueled by global box office popularity, Report highlights how AI is redefining the landscape - Technavio",https://www.benzinga.com/pressreleases/24/12/n42402260/movie-production-market-to-grow-by-usd-56-11-billion-2024-2028-fueled-by-global-box-office-popular,2024-12-09 22:20:00,Benzinga,0.382436,Bullish,"[{'ticker': 'SNEJF', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CCZ', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PARA', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DIS', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LGF-A', 'relevance_score': '0.028422', 'ticker_sentiment_score': '0.17123', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Braze, Inc.  ( BRZE )  Q3 Earnings and Revenues Top Estimates",https://www.zacks.com/stock/news/2381169/braze-inc-brze-q3-earnings-and-revenues-top-estimates,2024-12-09 22:20:04,Zacks Commentary,0.123852,Neutral,"[{'ticker': 'BRZE', 'relevance_score': '0.404563', 'ticker_sentiment_score': '0.09081', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SKIL', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"Braze, Inc.  ( BRZE )  Q3 Earnings and Revenues Top Estimates",https://www.zacks.com/stock/news/2381169/braze-inc-brze-q3-earnings-and-revenues-top-estimates,2024-12-09 22:20:04,Zacks Commentary,0.123852,Neutral,"[{'ticker': 'BRZE', 'relevance_score': '0.404563', 'ticker_sentiment_score': '0.09081', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SKIL', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Amtech Systems  ( ASYS )  Reports Break-Even Earnings for Q4,https://www.zacks.com/stock/news/2381164/amtech-systems-asys-reports-break-even-earnings-for-q4,2024-12-09 22:25:05,Zacks Commentary,0.144029,Neutral,"[{'ticker': 'ASYS', 'relevance_score': '0.137278', 'ticker_sentiment_score': '-0.005099', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ELVA', 'relevance_score': '0.204647', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
MongoDB  ( MDB )  Q3 Earnings and Revenues Top Estimates,https://www.zacks.com/stock/news/2381167/mongodb-mdb-q3-earnings-and-revenues-top-estimates,2024-12-09 22:25:05,Zacks Commentary,0.128278,Neutral,"[{'ticker': 'BZ', 'relevance_score': '0.206392', 'ticker_sentiment_score': '-0.140901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDB', 'relevance_score': '0.399204', 'ticker_sentiment_score': '0.145325', 'ticker_sentiment_label': 'Neutral'}]"
Amtech Systems  ( ASYS )  Reports Break-Even Earnings for Q4,https://www.zacks.com/stock/news/2381164/amtech-systems-asys-reports-break-even-earnings-for-q4,2024-12-09 22:25:05,Zacks Commentary,0.144029,Neutral,"[{'ticker': 'ASYS', 'relevance_score': '0.137278', 'ticker_sentiment_score': '-0.005099', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ELVA', 'relevance_score': '0.204647', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
MongoDB  ( MDB )  Q3 Earnings and Revenues Top Estimates,https://www.zacks.com/stock/news/2381167/mongodb-mdb-q3-earnings-and-revenues-top-estimates,2024-12-09 22:25:05,Zacks Commentary,0.128278,Neutral,"[{'ticker': 'BZ', 'relevance_score': '0.206392', 'ticker_sentiment_score': '-0.140901', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDB', 'relevance_score': '0.399204', 'ticker_sentiment_score': '0.145325', 'ticker_sentiment_label': 'Neutral'}]"
"StarPics announces its complete acquisition of the BAM! brand, marking its first major expansion in the Autographed Collectibles Industry!",https://www.benzinga.com/pressreleases/24/12/n42402500/starpics-announces-its-complete-acquisition-of-the-bam-brand-marking-its-first-major-expansion-in-,2024-12-09 22:30:00,Benzinga,0.414529,Bullish,"[{'ticker': 'META', 'relevance_score': '0.081552', 'ticker_sentiment_score': '0.242699', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"StarPics announces its complete acquisition of the BAM! brand, marking its first major expansion in the Autographed Collectibles Industry!",https://www.benzinga.com/pressreleases/24/12/n42402500/starpics-announces-its-complete-acquisition-of-the-bam-brand-marking-its-first-major-expansion-in-,2024-12-09 22:30:00,Benzinga,0.414529,Bullish,"[{'ticker': 'META', 'relevance_score': '0.081552', 'ticker_sentiment_score': '0.242699', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Yext  ( YEXT )  Q3 Earnings Lag Estimates,https://www.zacks.com/stock/news/2381174/yext-yext-q3-earnings-lag-estimates,2024-12-09 22:30:02,Zacks Commentary,0.179637,Somewhat-Bullish,"[{'ticker': 'YEXT', 'relevance_score': '0.401331', 'ticker_sentiment_score': '0.218468', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SCS', 'relevance_score': '0.139265', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Yext  ( YEXT )  Q3 Earnings Lag Estimates,https://www.zacks.com/stock/news/2381174/yext-yext-q3-earnings-lag-estimates,2024-12-09 22:30:02,Zacks Commentary,0.179637,Somewhat-Bullish,"[{'ticker': 'YEXT', 'relevance_score': '0.401331', 'ticker_sentiment_score': '0.218468', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SCS', 'relevance_score': '0.139265', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Here's How Much You Would Have Made Owning Pure Storage Stock In The Last 5 Years - Pure Storage  ( NYSE:PSTG ) ,https://www.benzinga.com/insights/news/24/12/42402484/heres-how-much-you-would-have-made-owning-pure-storage-stock-in-the-last-5-years,2024-12-09 22:30:20,Benzinga,0.238974,Somewhat-Bullish,"[{'ticker': 'PSTG', 'relevance_score': '0.9545', 'ticker_sentiment_score': '0.384186', 'ticker_sentiment_label': 'Bullish'}]"
Here's How Much You Would Have Made Owning Pure Storage Stock In The Last 5 Years - Pure Storage  ( NYSE:PSTG ) ,https://www.benzinga.com/insights/news/24/12/42402484/heres-how-much-you-would-have-made-owning-pure-storage-stock-in-the-last-5-years,2024-12-09 22:30:20,Benzinga,0.238974,Somewhat-Bullish,"[{'ticker': 'PSTG', 'relevance_score': '0.9545', 'ticker_sentiment_score': '0.384186', 'ticker_sentiment_label': 'Bullish'}]"
Why Investors Were Slamming the Phone Down on T-Mobile US Stock Today,https://www.fool.com/investing/2024/12/09/why-investors-were-slamming-the-phone-down-on-t-mo/,2024-12-09 22:35:00,Motley Fool,-0.0024,Neutral,"[{'ticker': 'TMUS', 'relevance_score': '0.538389', 'ticker_sentiment_score': '-0.083795', 'ticker_sentiment_label': 'Neutral'}]"
Why Investors Were Slamming the Phone Down on T-Mobile US Stock Today,https://www.fool.com/investing/2024/12/09/why-investors-were-slamming-the-phone-down-on-t-mo/,2024-12-09 22:35:00,Motley Fool,-0.0024,Neutral,"[{'ticker': 'TMUS', 'relevance_score': '0.538389', 'ticker_sentiment_score': '-0.083795', 'ticker_sentiment_label': 'Neutral'}]"
"Planet Labs PBC  ( PL )  Reports Q3 Loss, Misses Revenue Estimates",https://www.zacks.com/stock/news/2381171/planet-labs-pbc-pl-reports-q3-loss-misses-revenue-estimates,2024-12-09 22:35:02,Zacks Commentary,0.107875,Neutral,"[{'ticker': 'PL', 'relevance_score': '0.393977', 'ticker_sentiment_score': '0.107761', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CGNT', 'relevance_score': '0.2035', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"Planet Labs PBC  ( PL )  Reports Q3 Loss, Misses Revenue Estimates",https://www.zacks.com/stock/news/2381171/planet-labs-pbc-pl-reports-q3-loss-misses-revenue-estimates,2024-12-09 22:35:02,Zacks Commentary,0.107875,Neutral,"[{'ticker': 'PL', 'relevance_score': '0.393977', 'ticker_sentiment_score': '0.107761', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CGNT', 'relevance_score': '0.2035', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"AI in Games Market to grow by USD 4.5 Billion from 2024-2028, fueled by rising adoption of AR and VR games, Report on AI-driven market evolution - Technavio",https://www.benzinga.com/pressreleases/24/12/n42402577/ai-in-games-market-to-grow-by-usd-4-5-billion-from-2024-2028-fueled-by-rising-adoption-of-ar-and-v,2024-12-09 22:38:00,Benzinga,0.36203,Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTDOF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VVVNF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBSFF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TCTZF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.088472', 'ticker_sentiment_score': '0.164301', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NTES', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KNAMF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'U', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EA', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LTTHF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.227358', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CCOEF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TTWO', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}]"
"AI in Games Market to grow by USD 4.5 Billion from 2024-2028, fueled by rising adoption of AR and VR games, Report on AI-driven market evolution - Technavio",https://www.benzinga.com/pressreleases/24/12/n42402577/ai-in-games-market-to-grow-by-usd-4-5-billion-from-2024-2028-fueled-by-rising-adoption-of-ar-and-v,2024-12-09 22:38:00,Benzinga,0.36203,Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTDOF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VVVNF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'UBSFF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TCTZF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.088472', 'ticker_sentiment_score': '0.164301', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NTES', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KNAMF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'U', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'EA', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'LTTHF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.227358', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CCOEF', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TTWO', 'relevance_score': '0.029545', 'ticker_sentiment_score': '0.148678', 'ticker_sentiment_label': 'Neutral'}]"
Odronextamab ASH Presentations Underscore Impressive Potential in Earlier Lines of Treatment and Additional Types of Lymphoma,https://www.globenewswire.com/news-release/2024/12/09/2994123/0/en/Odronextamab-ASH-Presentations-Underscore-Impressive-Potential-in-Earlier-Lines-of-Treatment-and-Additional-Types-of-Lymphoma.html,2024-12-09 22:45:00,GlobeNewswire,0.054657,Neutral,"[{'ticker': 'REGN', 'relevance_score': '0.070725', 'ticker_sentiment_score': '0.05659', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.014163', 'ticker_sentiment_score': '0.12408', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.014163', 'ticker_sentiment_score': '0.052666', 'ticker_sentiment_label': 'Neutral'}]"
Odronextamab ASH Presentations Underscore Impressive Potential in Earlier Lines of Treatment and Additional Types of Lymphoma,https://www.globenewswire.com/news-release/2024/12/09/2994123/0/en/Odronextamab-ASH-Presentations-Underscore-Impressive-Potential-in-Earlier-Lines-of-Treatment-and-Additional-Types-of-Lymphoma.html,2024-12-09 22:45:00,GlobeNewswire,0.054657,Neutral,"[{'ticker': 'REGN', 'relevance_score': '0.070725', 'ticker_sentiment_score': '0.05659', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.014163', 'ticker_sentiment_score': '0.12408', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.014163', 'ticker_sentiment_score': '0.052666', 'ticker_sentiment_label': 'Neutral'}]"
Lam Research  ( LRCX )  Ascends While Market Falls: Some Facts to Note,https://www.zacks.com/stock/news/2381184/lam-research-lrcx-ascends-while-market-falls-some-facts-to-note,2024-12-09 22:45:09,Zacks Commentary,0.174473,Somewhat-Bullish,"[{'ticker': 'LRCX', 'relevance_score': '0.590482', 'ticker_sentiment_score': '0.270308', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Lam Research  ( LRCX )  Ascends While Market Falls: Some Facts to Note,https://www.zacks.com/stock/news/2381184/lam-research-lrcx-ascends-while-market-falls-some-facts-to-note,2024-12-09 22:45:09,Zacks Commentary,0.174473,Somewhat-Bullish,"[{'ticker': 'LRCX', 'relevance_score': '0.590482', 'ticker_sentiment_score': '0.270308', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Bitfarms Announces Restatement of Previously Issued Financial Statements,https://www.globenewswire.com/news-release/2024/12/09/2994124/0/en/Bitfarms-Announces-Restatement-of-Previously-Issued-Financial-Statements.html,2024-12-09 22:48:00,GlobeNewswire,0.052333,Neutral,"[{'ticker': 'BITF', 'relevance_score': '0.458079', 'ticker_sentiment_score': '0.048364', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.151159', 'ticker_sentiment_score': '0.025144', 'ticker_sentiment_label': 'Neutral'}]"
Bitfarms Announces Restatement of Previously Issued Financial Statements,https://www.globenewswire.com/news-release/2024/12/09/2994124/0/en/Bitfarms-Announces-Restatement-of-Previously-Issued-Financial-Statements.html,2024-12-09 22:48:00,GlobeNewswire,0.052333,Neutral,"[{'ticker': 'BITF', 'relevance_score': '0.458079', 'ticker_sentiment_score': '0.048364', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.151159', 'ticker_sentiment_score': '0.025144', 'ticker_sentiment_label': 'Neutral'}]"
Western Digital  ( WDC )  Stock Moves -0.46%: What You Should Know,https://www.zacks.com/stock/news/2381189/western-digital-wdc-stock-moves--046-what-you-should-know,2024-12-09 22:50:05,Zacks Commentary,0.189351,Somewhat-Bullish,"[{'ticker': 'WDC', 'relevance_score': '0.570165', 'ticker_sentiment_score': '0.166419', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
